timestamp_utc,total_power_rail,total_power_mw,total_power_avg_mw,power_rails_json,tegrastats_raw
2026-08-14T16:01:52.103+00:00,VDD_IN,5527,7135,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":7135},""VDD_CPU_GPU_CV"":{""current_mw"":770,""average_mw"":1961},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1657}}","08-14-2026 12:01:52 RAM 7206/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,5%@729,6%@729,9%@729,11%@729,20%@729,7%@729,9%@729] GR3D_FREQ 0% cv0@52.187C cpu@54.718C soc2@52.156C soc0@54.156C cv1@52.843C gpu@52.656C tj@55.593C soc1@55.593C cv2@52.25C VDD_IN 5527mW/7135mW VDD_CPU_GPU_CV 770mW/1961mW VDD_SOC 1544mW/1657mW"
2026-08-14T16:01:53.110+00:00,VDD_IN,5567,7133,"{""VDD_IN"":{""current_mw"":5567,""average_mw"":7133},""VDD_CPU_GPU_CV"":{""current_mw"":770,""average_mw"":1959},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1657}}","08-14-2026 12:01:53 RAM 7206/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,4%@729,5%@729,13%@729,13%@729,12%@729,15%@729,5%@729] GR3D_FREQ 0% cv0@52.218C cpu@54.375C soc2@52.062C soc0@54.218C cv1@52.687C gpu@52.625C tj@55.781C soc1@55.781C cv2@52.093C VDD_IN 5567mW/7133mW VDD_CPU_GPU_CV 770mW/1959mW VDD_SOC 1544mW/1657mW"
2026-08-14T16:01:54.117+00:00,VDD_IN,5445,7130,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7130},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1957},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1657}}","08-14-2026 12:01:54 RAM 7206/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [7%@729,2%@729,4%@729,9%@729,6%@729,12%@729,13%@729,1%@729] GR3D_FREQ 0% cv0@52.031C cpu@54.375C soc2@52.093C soc0@54.312C cv1@52.656C gpu@52.375C tj@55.562C soc1@55.562C cv2@52.125C VDD_IN 5445mW/7130mW VDD_CPU_GPU_CV 689mW/1957mW VDD_SOC 1544mW/1657mW"
2026-08-14T16:01:55.124+00:00,VDD_IN,5445,7127,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7127},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1955},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1656}}","08-14-2026 12:01:55 RAM 7206/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [12%@729,8%@729,8%@729,3%@729,5%@729,7%@729,23%@729,1%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.5C soc2@52.156C soc0@54.093C cv1@52.781C gpu@52.343C tj@55.593C soc1@55.593C cv2@52.125C VDD_IN 5445mW/7127mW VDD_CPU_GPU_CV 689mW/1955mW VDD_SOC 1544mW/1656mW"
2026-08-14T16:01:56.130+00:00,VDD_IN,5486,7125,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7125},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1953},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1656}}","08-14-2026 12:01:56 RAM 7207/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@729,6%@729,5%@729,2%@729,5%@729,9%@729,20%@729,2%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.875C soc2@52.093C soc0@54.187C cv1@52.843C gpu@52.593C tj@55.656C soc1@55.656C cv2@52.218C VDD_IN 5486mW/7125mW VDD_CPU_GPU_CV 689mW/1953mW VDD_SOC 1544mW/1656mW"
2026-08-14T16:01:57.136+00:00,VDD_IN,5445,7122,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7122},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1951},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1656}}","08-14-2026 12:01:57 RAM 7207/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [1%@729,6%@729,6%@729,1%@729,5%@729,3%@729,19%@729,7%@729] GR3D_FREQ 0% cv0@52.031C cpu@54.375C soc2@52.156C soc0@54.312C cv1@52.687C gpu@52.718C tj@55.656C soc1@55.656C cv2@52C VDD_IN 5445mW/7122mW VDD_CPU_GPU_CV 689mW/1951mW VDD_SOC 1544mW/1656mW"
2026-08-14T16:01:58.143+00:00,VDD_IN,5486,7119,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7119},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1949},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1656}}","08-14-2026 12:01:58 RAM 7207/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,7%@729,9%@729,3%@729,5%@729,11%@729,21%@729,7%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.343C soc2@52.125C soc0@54.312C cv1@52.75C gpu@52.75C tj@55.531C soc1@55.531C cv2@52.125C VDD_IN 5486mW/7119mW VDD_CPU_GPU_CV 689mW/1949mW VDD_SOC 1544mW/1656mW"
2026-08-14T16:01:59.149+00:00,VDD_IN,5730,7117,"{""VDD_IN"":{""current_mw"":5730,""average_mw"":7117},""VDD_CPU_GPU_CV"":{""current_mw"":892,""average_mw"":1947},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1656}}","08-14-2026 12:01:59 RAM 7208/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [10%@729,9%@729,17%@729,13%@729,12%@729,11%@729,14%@729,18%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.437C soc2@52.218C soc0@54.125C cv1@52.812C gpu@52.468C tj@55.562C soc1@55.562C cv2@52.187C VDD_IN 5730mW/7117mW VDD_CPU_GPU_CV 892mW/1947mW VDD_SOC 1544mW/1656mW"
2026-08-14T16:02:00.156+00:00,VDD_IN,5527,7115,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":7115},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1946},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1656}}","08-14-2026 12:02:00 RAM 7208/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@729,4%@729,6%@729,8%@729,5%@729,13%@729,4%@729,12%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.531C soc2@52.125C soc0@54.187C cv1@52.906C gpu@52.343C tj@55.593C soc1@55.593C cv2@52.25C VDD_IN 5527mW/7115mW VDD_CPU_GPU_CV 730mW/1946mW VDD_SOC 1544mW/1656mW"
2026-08-14T16:02:01.162+00:00,VDD_IN,5486,7112,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7112},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1944},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1655}}","08-14-2026 12:02:01 RAM 7208/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@806,6%@806,8%@806,8%@806,7%@729,7%@729,1%@729,14%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.875C soc2@52.156C soc0@54.281C cv1@52.656C gpu@52.5C tj@55.75C soc1@55.75C cv2@52.093C VDD_IN 5486mW/7112mW VDD_CPU_GPU_CV 689mW/1944mW VDD_SOC 1544mW/1655mW"
2026-08-14T16:02:02.169+00:00,VDD_IN,5445,7109,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7109},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1942},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1655}}","08-14-2026 12:02:02 RAM 7208/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,8%@729,10%@729,8%@729,3%@729,6%@729,18%@729,2%@729] GR3D_FREQ 0% cv0@52C cpu@54.375C soc2@52.187C soc0@54.375C cv1@52.781C gpu@52.468C tj@55.593C soc1@55.593C cv2@52.125C VDD_IN 5445mW/7109mW VDD_CPU_GPU_CV 689mW/1942mW VDD_SOC 1544mW/1655mW"
2026-08-14T16:02:03.176+00:00,VDD_IN,5445,7107,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7107},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1940},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1655}}","08-14-2026 12:02:03 RAM 7209/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,6%@729,10%@729,7%@729,1%@729,5%@729,19%@729,1%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.5C soc2@52.156C soc0@54.187C cv1@52.687C gpu@52.406C tj@55.562C soc1@55.562C cv2@52.156C VDD_IN 5445mW/7107mW VDD_CPU_GPU_CV 689mW/1940mW VDD_SOC 1544mW/1655mW"
2026-08-14T16:02:04.182+00:00,VDD_IN,5486,7104,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7104},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1938},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1655}}","08-14-2026 12:02:04 RAM 7211/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,11%@729,6%@729,10%@729,4%@729,7%@729,20%@729,2%@729] GR3D_FREQ 0% cv0@52.125C cpu@54.687C soc2@52.156C soc0@54.187C cv1@52.843C gpu@52.375C tj@55.718C soc1@55.718C cv2@52.281C VDD_IN 5486mW/7104mW VDD_CPU_GPU_CV 730mW/1938mW VDD_SOC 1544mW/1655mW"
2026-08-14T16:02:05.188+00:00,VDD_IN,5527,7102,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":7102},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1936},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1655}}","08-14-2026 12:02:05 RAM 7212/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@729,8%@729,6%@729,9%@729,3%@729,6%@729,10%@729,14%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.406C soc2@52.156C soc0@54.25C cv1@52.718C gpu@52.375C tj@55.75C soc1@55.75C cv2@52.093C VDD_IN 5527mW/7102mW VDD_CPU_GPU_CV 730mW/1936mW VDD_SOC 1544mW/1655mW"
2026-08-14T16:02:06.195+00:00,VDD_IN,5445,7099,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7099},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1934},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1655}}","08-14-2026 12:02:06 RAM 7213/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,11%@729,5%@729,7%@729,2%@729,16%@729,2%@729,11%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.375C soc2@52.156C soc0@54.187C cv1@52.781C gpu@52.5C tj@55.562C soc1@55.562C cv2@52.125C VDD_IN 5445mW/7099mW VDD_CPU_GPU_CV 689mW/1934mW VDD_SOC 1544mW/1655mW"
2026-08-14T16:02:07.202+00:00,VDD_IN,5445,7097,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7097},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1932},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1654}}","08-14-2026 12:02:07 RAM 7213/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [10%@729,12%@729,6%@729,2%@729,2%@729,19%@729,2%@729,5%@729] GR3D_FREQ 0% cv0@52.062C cpu@54.562C soc2@52.187C soc0@54.281C cv1@52.875C gpu@52.531C tj@55.656C soc1@55.656C cv2@52.187C VDD_IN 5445mW/7097mW VDD_CPU_GPU_CV 689mW/1932mW VDD_SOC 1544mW/1654mW"
2026-08-14T16:02:08.208+00:00,VDD_IN,5445,7094,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7094},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1930},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1654}}","08-14-2026 12:02:08 RAM 7214/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [12%@729,8%@729,8%@729,21%@729,1%@729,5%@729,3%@729,1%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.343C soc2@52.187C soc0@54.187C cv1@52.625C gpu@52.375C tj@55.687C soc1@55.687C cv2@52.312C VDD_IN 5445mW/7094mW VDD_CPU_GPU_CV 689mW/1930mW VDD_SOC 1544mW/1654mW"
2026-08-14T16:02:09.214+00:00,VDD_IN,5486,7091,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7091},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1928},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1654}}","08-14-2026 12:02:09 RAM 7214/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [16%@729,11%@729,8%@729,20%@729,6%@729,3%@729,4%@729,2%@729] GR3D_FREQ 0% cv0@52.062C cpu@54.375C soc2@52.156C soc0@54.187C cv1@52.687C gpu@52.281C tj@55.687C soc1@55.625C cv2@52.125C VDD_IN 5486mW/7091mW VDD_CPU_GPU_CV 689mW/1928mW VDD_SOC 1544mW/1654mW"
2026-08-14T16:02:10.221+00:00,VDD_IN,6136,7090,"{""VDD_IN"":{""current_mw"":6136,""average_mw"":7090},""VDD_CPU_GPU_CV"":{""current_mw"":1217,""average_mw"":1927},""VDD_SOC"":{""current_mw"":1582,""average_mw"":1654}}","08-14-2026 12:02:10 RAM 7215/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [11%@729,15%@729,10%@729,19%@729,25%@729,9%@729,10%@729,10%@729] GR3D_FREQ 0% cv0@52.281C cpu@54.75C soc2@52.156C soc0@54.062C cv1@52.968C gpu@52.5C tj@55.593C soc1@55.593C cv2@52.187C VDD_IN 6136mW/7090mW VDD_CPU_GPU_CV 1217mW/1927mW VDD_SOC 1582mW/1654mW"
2026-08-14T16:02:11.228+00:00,VDD_IN,5648,7088,"{""VDD_IN"":{""current_mw"":5648,""average_mw"":7088},""VDD_CPU_GPU_CV"":{""current_mw"":811,""average_mw"":1925},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1654}}","08-14-2026 12:02:11 RAM 7215/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [8%@729,19%@729,23%@729,8%@729,6%@729,10%@729,6%@729,9%@729] GR3D_FREQ 0% cv0@52.125C cpu@54.468C soc2@52.25C soc0@54.187C cv1@52.812C gpu@52.5C tj@55.562C soc1@55.562C cv2@52.281C VDD_IN 5648mW/7088mW VDD_CPU_GPU_CV 811mW/1925mW VDD_SOC 1544mW/1654mW"
2026-08-14T16:02:12.234+00:00,VDD_IN,5486,7085,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7085},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1923},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1654}}","08-14-2026 12:02:12 RAM 7215/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [10%@729,6%@729,19%@729,9%@729,2%@729,5%@729,4%@729,2%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.531C soc2@52.125C soc0@54.187C cv1@52.656C gpu@52.5C tj@55.625C soc1@55.625C cv2@52.312C VDD_IN 5486mW/7085mW VDD_CPU_GPU_CV 689mW/1923mW VDD_SOC 1544mW/1654mW"
2026-08-14T16:02:13.240+00:00,VDD_IN,5486,7083,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7083},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1921},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1653}}","08-14-2026 12:02:13 RAM 7215/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [8%@729,20%@729,10%@729,13%@729,2%@729,5%@729,4%@729,1%@729] GR3D_FREQ 0% cv0@52.062C cpu@54.906C soc2@52.187C soc0@54.375C cv1@52.718C gpu@52.468C tj@55.718C soc1@55.718C cv2@52.093C VDD_IN 5486mW/7083mW VDD_CPU_GPU_CV 689mW/1921mW VDD_SOC 1544mW/1653mW"
2026-08-14T16:02:14.247+00:00,VDD_IN,5770,7081,"{""VDD_IN"":{""current_mw"":5770,""average_mw"":7081},""VDD_CPU_GPU_CV"":{""current_mw"":933,""average_mw"":1920},""VDD_SOC"":{""current_mw"":1584,""average_mw"":1653}}","08-14-2026 12:02:14 RAM 7215/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [7%@729,19%@729,16%@729,19%@729,8%@729,6%@729,11%@729,8%@729] GR3D_FREQ 0% cv0@52.125C cpu@54.593C soc2@52.281C soc0@54.156C cv1@52.875C gpu@52.375C tj@55.562C soc1@55.562C cv2@52.156C VDD_IN 5770mW/7081mW VDD_CPU_GPU_CV 933mW/1920mW VDD_SOC 1584mW/1653mW"
2026-08-14T16:02:15.254+00:00,VDD_IN,5608,7078,"{""VDD_IN"":{""current_mw"":5608,""average_mw"":7078},""VDD_CPU_GPU_CV"":{""current_mw"":811,""average_mw"":1918},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1653}}","08-14-2026 12:02:15 RAM 7216/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [13%@729,12%@729,16%@729,13%@729,5%@729,7%@729,4%@729,10%@729] GR3D_FREQ 0% cv0@52.187C cpu@54.593C soc2@52.218C soc0@54.187C cv1@52.843C gpu@52.593C tj@55.593C soc1@55.593C cv2@52.156C VDD_IN 5608mW/7078mW VDD_CPU_GPU_CV 811mW/1918mW VDD_SOC 1544mW/1653mW"
2026-08-14T16:02:16.260+00:00,VDD_IN,5567,7076,"{""VDD_IN"":{""current_mw"":5567,""average_mw"":7076},""VDD_CPU_GPU_CV"":{""current_mw"":770,""average_mw"":1916},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1653}}","08-14-2026 12:02:16 RAM 7217/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [16%@729,8%@729,16%@729,9%@729,5%@729,2%@729,2%@729,9%@729] GR3D_FREQ 0% cv0@52.218C cpu@54.75C soc2@52.156C soc0@54.187C cv1@52.75C gpu@52.593C tj@55.75C soc1@55.75C cv2@52.156C VDD_IN 5567mW/7076mW VDD_CPU_GPU_CV 770mW/1916mW VDD_SOC 1544mW/1653mW"
2026-08-14T16:02:17.267+00:00,VDD_IN,5445,7074,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7074},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1914},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1653}}","08-14-2026 12:02:17 RAM 7217/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [7%@729,9%@729,20%@729,6%@729,3%@729,6%@729,4%@729,8%@729] GR3D_FREQ 0% cv0@52.062C cpu@54.375C soc2@52.187C soc0@54.312C cv1@52.656C gpu@52.625C tj@55.562C soc1@55.562C cv2@52.218C VDD_IN 5445mW/7074mW VDD_CPU_GPU_CV 689mW/1914mW VDD_SOC 1544mW/1653mW"
2026-08-14T16:02:18.273+00:00,VDD_IN,5445,7071,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7071},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1912},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1653}}","08-14-2026 12:02:18 RAM 7217/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,1%@729,19%@729,5%@729,8%@729,11%@729,3%@729,6%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.531C soc2@52.218C soc0@54.093C cv1@52.875C gpu@52.468C tj@55.562C soc1@55.562C cv2@52.156C VDD_IN 5445mW/7071mW VDD_CPU_GPU_CV 689mW/1912mW VDD_SOC 1544mW/1653mW"
2026-08-14T16:02:19.281+00:00,VDD_IN,5445,7069,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7069},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1911},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1652}}","08-14-2026 12:02:19 RAM 7217/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [9%@729,1%@729,17%@729,5%@729,6%@729,6%@729,13%@729,2%@729] GR3D_FREQ 0% cv0@52.187C cpu@54.625C soc2@52.25C soc0@54.281C cv1@52.875C gpu@52.343C tj@55.656C soc1@55.718C cv2@52.218C VDD_IN 5445mW/7069mW VDD_CPU_GPU_CV 689mW/1911mW VDD_SOC 1544mW/1652mW"
2026-08-14T16:02:20.288+00:00,VDD_IN,5445,7066,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7066},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1909},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1652}}","08-14-2026 12:02:20 RAM 7217/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,4%@729,12%@729,14%@729,10%@729,4%@729,2%@729,8%@729] GR3D_FREQ 0% cv0@51.968C cpu@54.375C soc2@52.156C soc0@54.281C cv1@52.718C gpu@52.625C tj@55.718C soc1@55.718C cv2@52.093C VDD_IN 5445mW/7066mW VDD_CPU_GPU_CV 689mW/1909mW VDD_SOC 1544mW/1652mW"
2026-08-14T16:02:21.294+00:00,VDD_IN,5445,7064,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7064},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1907},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1652}}","08-14-2026 12:02:21 RAM 7218/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,3%@729,8%@729,18%@729,8%@729,10%@729,3%@729,11%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.468C soc2@52.187C soc0@54.343C cv1@52.718C gpu@52.531C tj@55.687C soc1@55.687C cv2@52.125C VDD_IN 5445mW/7064mW VDD_CPU_GPU_CV 689mW/1907mW VDD_SOC 1544mW/1652mW"
2026-08-14T16:02:22.300+00:00,VDD_IN,5811,7062,"{""VDD_IN"":{""current_mw"":5811,""average_mw"":7062},""VDD_CPU_GPU_CV"":{""current_mw"":1014,""average_mw"":1905},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1652}}","08-14-2026 12:02:22 RAM 7220/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [16%@729,18%@729,16%@729,34%@729,12%@729,24%@729,12%@729,14%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.593C soc2@52.218C soc0@54.25C cv1@52.875C gpu@52.625C tj@55.687C soc1@55.687C cv2@52.156C VDD_IN 5811mW/7062mW VDD_CPU_GPU_CV 1014mW/1905mW VDD_SOC 1544mW/1652mW"
2026-08-14T16:02:23.307+00:00,VDD_IN,5527,7059,"{""VDD_IN"":{""current_mw"":5527,""average_mw"":7059},""VDD_CPU_GPU_CV"":{""current_mw"":730,""average_mw"":1904},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1652}}","08-14-2026 12:02:23 RAM 7220/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [20%@729,7%@729,11%@729,3%@729,8%@729,5%@729,5%@729,8%@729] GR3D_FREQ 0% cv0@52.156C cpu@54.843C soc2@52.156C soc0@54.25C cv1@52.843C gpu@52.312C tj@55.718C soc1@55.718C cv2@52.25C VDD_IN 5527mW/7059mW VDD_CPU_GPU_CV 730mW/1904mW VDD_SOC 1544mW/1652mW"
2026-08-14T16:02:24.313+00:00,VDD_IN,5445,7057,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7057},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1902},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1652}}","08-14-2026 12:02:24 RAM 7221/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [15%@729,6%@729,11%@729,2%@729,6%@729,7%@729,3%@729,3%@729] GR3D_FREQ 0% cv0@52.062C cpu@54.406C soc2@52.156C soc0@54.312C cv1@52.687C gpu@52.406C tj@55.718C soc1@55.718C cv2@52.031C VDD_IN 5445mW/7057mW VDD_CPU_GPU_CV 689mW/1902mW VDD_SOC 1544mW/1652mW"
2026-08-14T16:02:25.320+00:00,VDD_IN,5445,7054,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7054},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1900},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1651}}","08-14-2026 12:02:25 RAM 7221/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [5%@729,9%@729,19%@729,2%@729,6%@729,7%@729,5%@729,2%@729] GR3D_FREQ 0% cv0@52.093C cpu@54.437C soc2@52.125C soc0@54.25C cv1@52.812C gpu@52.437C tj@55.593C soc1@55.593C cv2@52.125C VDD_IN 5445mW/7054mW VDD_CPU_GPU_CV 689mW/1900mW VDD_SOC 1544mW/1651mW"
2026-08-14T16:02:26.327+00:00,VDD_IN,5445,7052,"{""VDD_IN"":{""current_mw"":5445,""average_mw"":7052},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1898},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1651}}","08-14-2026 12:02:26 RAM 7222/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [6%@729,11%@729,14%@729,9%@729,5%@729,7%@729,6%@729,2%@729] GR3D_FREQ 0% cv0@52.125C cpu@54.781C soc2@52.156C soc0@54.218C cv1@52.812C gpu@52.687C tj@55.625C soc1@55.625C cv2@52.187C VDD_IN 5445mW/7052mW VDD_CPU_GPU_CV 689mW/1898mW VDD_SOC 1544mW/1651mW"
2026-08-14T16:02:27.333+00:00,VDD_IN,5486,7049,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7049},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1896},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1651}}","08-14-2026 12:02:27 RAM 7223/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [4%@729,9%@729,17%@729,12%@729,2%@729,12%@729,5%@729,3%@729] GR3D_FREQ 0% cv0@52.125C cpu@54.593C soc2@52.156C soc0@54.218C cv1@52.875C gpu@52.656C tj@55.562C soc1@55.562C cv2@52.218C VDD_IN 5486mW/7049mW VDD_CPU_GPU_CV 689mW/1896mW VDD_SOC 1544mW/1651mW"
2026-08-14T16:02:28.339+00:00,VDD_IN,5486,7047,"{""VDD_IN"":{""current_mw"":5486,""average_mw"":7047},""VDD_CPU_GPU_CV"":{""current_mw"":689,""average_mw"":1894},""VDD_SOC"":{""current_mw"":1544,""average_mw"":1651}}","08-14-2026 12:02:28 RAM 7223/15656MB (lfb 22x4MB) SWAP 0/7828MB (cached 0MB) CPU [7%@729,4%@729,5%@729,12%@729,5%@729,11%@729,10%@729,9%@729] GR3D_FREQ 0% cv0@52.125C cpu@54.812C soc2@52.156C soc0@54.218C cv1@52.718C gpu@52.375C tj@55.687C soc1@55.687C cv2@52.125C VDD_IN 5486mW/7047mW VDD_CPU_GPU_CV 689mW/1894mW VDD_SOC 1544mW/1651mW"
