timestamp,auto_state,duration_s,sample_count,avg_bus_voltage_v,avg_left_current_a,avg_right_current_a,avg_total_current_a,avg_left_power_w,avg_right_power_w,avg_total_power_w,energy_wh
2026-05-15T16:17:18,scan_start,3.757,4,25.49,0.325,-0.225,0.55,8.284,5.735,14.018,0.014628
2026-05-15T16:17:22,bench_tracking_f,4.151,4,25.37,2.275,-1.5,3.775,57.645,37.973,95.618,0.110251
2026-05-15T16:17:25,yaw_correction,2.491,3,25.43,1.0,1.733,2.733,25.411,44.025,69.436,0.048052
2026-05-15T16:17:33,align_center,8.099,8,25.483,0.012,0.088,1.1,16.879,11.148,28.027,0.063051
2026-05-15T16:18:21,aruco_centering,48.302,48,25.476,-0.335,0.481,0.817,8.512,12.2,20.712,0.277898
2026-05-15T16:18:25,scan_start,4.159,4,25.498,-0.325,-0.075,0.4,8.287,1.913,10.199,0.011782
2026-05-15T16:18:30,bench_tracking_f,4.449,5,25.492,0.34,0.1,0.64,8.665,7.648,16.313,0.020161
2026-05-15T16:18:39,align_center,8.738,9,25.478,-0.067,0.189,1.3,20.38,12.735,33.116,0.080377
2026-05-15T16:18:48,aruco_centering,9.04,9,25.472,-0.533,0.678,2.056,32.256,20.089,52.345,0.131448
2026-05-15T16:18:51,scan_start,3.632,3,25.49,-0.4,0.6,1.0,10.196,15.294,25.49,0.025718
2026-05-15T16:18:56,bench_tracking_f,4.338,5,25.478,1.04,-0.12,1.32,26.43,7.129,33.558,0.040434
2026-05-15T16:18:58,yaw_correction,1.901,1,25.49,1.1,0.9,2.0,28.039,22.941,50.98,0.026923
2026-05-15T16:19:04,align_center,6.548,7,25.447,-0.1,0.371,1.443,17.089,19.57,36.659,0.066682
2026-05-15T16:19:12,aruco_centering,8.003,8,25.478,-0.975,0.4,1.625,24.835,16.557,41.391,0.092017
2026-05-15T16:19:16,scan_start,4.394,4,25.5,-0.7,0.35,1.05,17.85,8.925,26.775,0.032683
2026-05-15T16:19:21,bench_tracking_f,4.294,5,25.486,0.2,-0.42,0.98,11.214,13.762,24.975,0.029792
2026-05-15T16:19:28,align_center,7.251,7,25.47,0.029,-0.286,1.029,18.919,7.277,26.196,0.052759
2026-05-15T16:19:33,aruco_centering,4.761,5,25.46,-1.52,0.22,2.02,43.776,7.635,51.411,0.067987
2026-05-15T16:19:36,scan_start,3.508,3,25.507,-0.467,0.167,0.633,11.903,4.251,16.154,0.015743
2026-05-15T16:20:13,idle,36.833,37,25.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15T16:20:17,bench_tracking_b,3.856,4,25.408,-2.1,0.925,3.025,53.176,23.512,76.689,0.082142
2026-05-15T16:20:20,yaw_correction,2.747,3,25.453,1.367,1.267,2.633,34.779,32.226,67.004,0.051123
2026-05-15T16:20:26,align_center,6.293,6,25.475,0.15,0.967,1.383,10.614,24.623,35.237,0.0616
2026-05-15T16:20:28,aruco_centering,1.965,2,25.475,0.7,0.4,1.4,17.829,17.835,35.663,0.019464
2026-05-15T16:20:32,scan_start,4.517,4,25.492,0.25,0.0,0.25,6.373,0.0,6.373,0.007996
2026-05-27T10:51:57,manual,20.161,20,25.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:52:40,manual,36.946,36,25.493,0.05,0.0,0.05,1.274,0.0,1.274,0.013079
2026-05-27T10:52:42,bench_tracking_f,2.175,3,25.46,-0.733,-0.633,1.367,18.641,16.099,34.741,0.020992
2026-05-27T10:52:50,bench_tracking_b,7.331,7,25.409,-1.614,1.457,3.071,40.999,36.935,77.933,0.158694
2026-05-27T10:52:53,yaw_correction,3.946,4,25.453,1.575,0.75,2.475,40.076,22.901,62.976,0.069021
2026-05-27T10:52:56,align_center,2.316,2,25.49,-0.4,0.0,0.4,10.196,0.0,10.196,0.00656
2026-05-27T10:53:23,idle,27.114,27,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:53:24,bench_tracking_f,0.821,1,25.46,2.3,-0.8,3.1,58.558,20.368,78.926,0.017989
2026-05-27T10:53:29,align_center,4.804,5,25.484,0.26,0.5,0.76,6.599,12.69,19.289,0.025741
2026-05-27T10:53:29,idle,0.809,1,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:53:32,manual,2.804,3,25.473,0.633,-0.067,0.7,16.132,1.698,17.83,0.013889
2026-05-27T10:53:42,idle,9.992,10,25.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:53:57,manual,14.582,14,25.48,-0.021,0.014,0.836,18.009,3.273,21.282,0.086205
2026-05-27T10:54:00,idle,3.034,3,25.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:54:03,bench_tracking_f,2.94,3,25.363,1.4,-1.6,3.267,42.188,40.591,82.779,0.067594
2026-05-27T10:54:11,bench_tracking_b,7.836,8,25.448,-1.175,0.538,1.713,29.855,13.678,43.532,0.094755
2026-05-27T10:54:14,yaw_correction,3.297,3,25.403,2.567,0.533,3.367,65.196,20.317,85.513,0.078313
2026-05-27T10:54:21,align_center,6.999,7,25.441,0.743,-0.171,1.114,19.621,8.723,28.345,0.055109
2026-05-27T10:54:22,aruco_centering,1.603,2,25.455,0.35,-0.05,1.2,19.09,11.454,30.544,0.0136
2026-05-27T10:54:26,scan_start,3.622,3,25.47,-0.233,0.1,0.333,5.943,2.547,8.49,0.008543
2026-05-27T10:54:40,idle,13.733,14,25.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:54:44,bench_tracking_b,3.842,4,25.465,-1.575,0.125,1.9,40.093,8.274,48.367,0.05162
2026-05-27T10:54:44,yaw_correction,0.546,1,25.42,2.6,-0.5,3.1,66.092,12.71,78.802,0.011959
2026-05-27T10:54:53,align_center,8.804,8,25.455,-0.625,0.4,1.625,27.988,13.356,41.344,0.101105
2026-05-27T10:54:57,aruco_centering,3.753,4,25.44,1.8,-0.475,2.275,45.775,12.076,57.851,0.060302
2026-05-27T10:55:01,scan_start,4.312,4,25.47,0.5,-0.225,0.725,12.735,5.731,18.466,0.022119
2026-05-27T10:55:05,bench_tracking_f,4.104,5,25.382,0.74,-2.06,2.8,18.778,52.239,71.017,0.080958
2026-05-27T10:55:06,yaw_correction,1.183,1,25.48,1.2,-0.4,1.6,30.576,10.192,40.768,0.013399
2026-05-27T10:55:12,align_center,6.098,6,25.463,-0.283,-0.6,1.517,16.552,22.066,38.618,0.065418
2026-05-27T10:55:23,aruco_centering,10.102,10,25.455,-0.52,-1.13,1.93,20.367,28.76,49.127,0.137854
2026-05-27T10:55:26,scan_start,3.396,3,25.487,-0.2,-0.067,0.267,5.097,1.699,6.797,0.006411
2026-05-27T10:55:30,bench_tracking_f,4.002,4,25.335,1.325,-2.75,4.075,33.54,69.671,103.211,0.114739
2026-05-27T10:55:30,yaw_correction,0.5,1,25.3,0.4,-3.3,3.7,10.12,83.49,93.61,0.013011
2026-05-27T10:55:36,align_center,5.95,6,25.408,-0.767,-2.267,3.033,19.495,57.577,77.072,0.127382
2026-05-27T10:55:41,aruco_centering,4.353,4,25.423,-1.875,-1.05,2.925,47.675,26.686,74.361,0.089913
2026-05-27T10:55:45,scan_start,4.202,4,25.492,-0.475,-0.25,0.725,12.109,6.374,18.483,0.021576
2026-05-27T10:55:49,bench_tracking_f,4.295,5,25.368,0.86,-2.52,3.42,22.838,63.926,86.763,0.103512
2026-05-27T10:55:56,align_center,6.751,6,25.398,-0.75,-2.2,2.983,19.916,55.854,75.77,0.142082
2026-05-27T10:56:00,aruco_centering,4.192,5,25.424,-1.96,-0.84,2.92,49.826,24.41,74.236,0.086448
2026-05-27T10:56:04,scan_start,3.69,3,25.49,-0.5,0.0,0.5,12.745,0.0,12.745,0.013065
2026-05-27T10:56:08,bench_tracking_f,4.311,5,25.326,1.06,-2.68,3.94,31.822,67.863,99.686,0.119386
2026-05-27T10:56:15,align_center,6.809,6,25.372,-1.033,-2.517,3.583,27.103,63.806,90.909,0.171936
2026-05-27T10:56:22,aruco_centering,7.168,8,25.414,-1.163,-1.375,3.288,48.596,34.936,83.531,0.166314
2026-05-27T10:56:26,scan_start,3.721,3,25.47,0.367,-1.2,1.567,9.339,30.564,39.903,0.041248
2026-05-27T10:56:30,bench_tracking_f,3.958,4,25.305,1.525,-3.0,4.525,38.441,75.874,114.315,0.125697
2026-05-27T10:56:30,yaw_correction,0.5,1,25.44,-1.5,-1.4,2.9,38.16,35.616,73.776,0.010248
2026-05-27T10:56:36,align_center,5.844,6,25.287,-1.167,-2.383,3.55,29.602,60.149,89.751,0.145692
2026-05-27T10:56:40,aruco_centering,4.057,4,25.425,-2.05,-1.175,3.225,52.125,29.869,81.994,0.092411
2026-05-27T10:56:44,scan_start,3.738,3,25.487,-0.533,-0.533,1.067,13.593,13.593,27.186,0.028227
2026-05-27T10:56:59,idle,14.872,15,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T10:57:08,bench_tracking_b,9.238,9,25.451,-1.433,0.822,2.256,36.447,20.925,57.372,0.147224
2026-05-27T10:57:13,yaw_correction,4.453,5,25.452,0.98,1.22,2.76,39.195,31.052,70.246,0.086891
2026-05-27T10:57:18,align_center,5.449,5,25.474,-0.34,0.18,0.76,13.76,5.603,19.363,0.029306
2026-05-27T10:57:28,bench_tracking_b,9.548,10,25.477,-0.93,0.53,1.46,23.689,13.503,37.192,0.098642
2026-05-27T10:57:31,yaw_correction,3.7,4,25.43,2.175,0.95,3.125,55.295,24.141,79.436,0.081648
2026-05-27T10:57:37,align_center,5.999,6,25.47,0.25,0.467,1.083,15.704,11.886,27.59,0.045978
2026-05-27T10:57:41,aruco_centering,4.203,4,25.46,0.05,0.125,1.675,25.445,17.183,42.629,0.049763
2026-05-27T10:57:45,scan_start,3.547,3,25.483,0.467,-0.267,0.733,11.893,6.795,18.688,0.018411
2026-05-27T11:02:03,idle,258.418,259,25.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T11:02:12,bench_tracking_b,8.334,8,25.47,-0.25,0.063,0.938,21.001,2.861,23.861,0.05524
2026-05-27T11:40:28,idle,25.986,25,25.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T11:40:49,bench_tracking_f,21.241,22,25.481,0.159,-0.277,0.436,4.04,7.044,11.084,0.065396
2026-05-27T11:40:53,bench_tracking_b,3.989,4,25.485,-0.5,0.45,1.0,12.734,12.74,25.474,0.02823
2026-05-27T12:13:20,manual,16.91,16,25.489,0.587,-0.413,1.0,14.934,10.501,25.434,0.11947
2026-05-27T12:13:23,bench_tracking_f,3.026,3,25.407,0.3,-1.833,2.133,7.623,46.501,54.124,0.0455
2026-05-27T12:13:56,yaw_correction,33.234,34,25.474,-0.032,-1.156,1.224,1.722,29.444,31.166,0.287716
2026-05-27T12:14:27,idle,25.619,25,25.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:14:31,bench_tracking_f,3.785,4,25.435,0.475,-1.575,2.05,12.075,40.022,52.097,0.054773
2026-05-27T12:15:02,yaw_correction,30.75,31,25.488,0.119,-0.261,0.574,7.973,6.658,14.631,0.124978
2026-05-27T12:15:53,manual,26.604,26,25.482,-0.104,-0.946,1.358,10.479,24.092,34.571,0.25548
2026-05-27T12:15:54,bench_tracking_f,0.675,1,25.21,4.1,-2.0,6.1,103.361,50.42,153.781,0.028836
2026-05-27T12:15:55,bench_tracking_b,1.502,1,25.51,1.1,-0.1,1.2,28.061,2.551,30.612,0.012768
2026-05-27T12:16:05,align_center,10.057,10,25.497,-0.01,-0.12,0.45,8.402,3.059,11.461,0.032017
2026-05-27T12:23:28,manual,19.817,19,25.502,0.453,-0.253,0.705,11.541,6.441,17.982,0.098985
2026-05-27T12:23:29,bench_tracking_f,0.834,1,25.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:23:42,align_center,12.855,13,25.488,-0.985,0.046,1.031,25.096,1.176,26.272,0.09381
2026-05-27T12:26:58,manual,15.614,15,25.505,0.4,-0.02,0.42,10.203,0.51,10.713,0.046463
2026-05-27T12:26:58,bench_tracking_f,0.829,1,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:27:08,align_center,9.795,10,25.481,-1.42,0.0,1.42,36.183,0.0,36.183,0.098452
2026-05-27T12:27:49,manual,14.486,14,25.51,0.229,0.0,0.229,5.83,0.0,5.83,0.02346
2026-05-27T12:27:50,bench_tracking_f,1.054,1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:27:58,align_center,8.039,8,25.479,-1.612,0.0,1.612,41.084,0.0,41.084,0.091745
2026-05-27T12:29:43,idle,15.13,15,25.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:29:53,bench_tracking_f,9.88,9,25.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:32:07,manual,65.204,65,25.5,-0.002,0.0,0.002,0.039,0.0,0.039,0.000711
2026-05-27T12:32:08,bench_tracking_f,1.093,1,25.46,0.8,-1.1,1.9,20.368,28.006,48.374,0.014684
2026-05-27T12:32:16,yaw_correction,7.434,7,25.51,-0.214,-0.5,0.714,5.466,12.755,18.221,0.037625
2026-05-27T12:42:06,manual,71.939,71,25.506,-0.13,-0.489,0.635,3.736,12.465,16.201,0.32374
2026-05-27T12:42:07,bench_tracking_f,0.743,1,25.48,0.1,-2.0,2.1,2.548,50.96,53.508,0.011051
2026-05-27T12:42:09,bench_tracking_b,2.426,3,25.433,-1.967,0.367,2.4,49.971,11.009,60.979,0.041092
2026-05-27T12:42:18,align_center,8.93,8,25.464,-0.838,0.163,1.525,29.596,9.22,38.816,0.096284
2026-05-27T12:42:20,bench_tracking_b,1.693,2,25.5,0.05,0.0,0.85,19.125,2.55,21.675,0.010192
2026-05-27T12:42:20,yaw_correction,0.496,1,25.49,2.3,-0.4,2.7,58.627,10.196,68.823,0.009482
2026-05-27T12:42:27,align_center,6.261,6,25.477,-0.617,0.283,1.5,29.289,8.914,38.203,0.066442
2026-05-27T12:42:41,aruco_centering,14.79,15,25.478,0.693,0.6,1.293,17.665,15.287,32.952,0.135376
2026-05-27T12:44:11,manual,20.88,20,25.509,0.335,0.27,0.605,8.544,6.887,15.431,0.0895
2026-05-27T12:44:46,bench_tracking_f,35.061,35,25.465,-0.291,-0.689,1.763,26.149,18.672,44.821,0.436517
2026-05-27T12:44:53,idle,7.323,8,25.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:44:55,bench_tracking_f,1.672,1,25.44,1.2,-1.2,2.4,30.528,30.528,61.056,0.02835
2026-05-27T12:44:55,yaw_correction,0.506,1,25.35,0.0,-3.1,3.1,0.0,78.585,78.585,0.011056
2026-05-27T12:45:01,align_center,5.703,6,25.45,-0.65,-1.483,2.167,17.4,37.739,55.139,0.087344
2026-05-27T12:45:14,aruco_centering,12.492,12,25.472,-0.692,-1.033,1.958,23.566,26.312,49.878,0.173075
2026-05-27T12:45:18,scan_start,4.021,4,25.493,0.775,-0.675,1.45,19.757,17.208,36.965,0.041284
2026-05-27T12:45:33,idle,14.995,15,25.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:45:40,bench_tracking_b,7.483,8,25.476,-0.9,0.5,1.4,22.867,12.728,35.595,0.073989
2026-05-27T12:45:50,yaw_correction,9.439,9,25.507,0.567,-0.189,0.756,14.453,4.818,19.272,0.050528
2026-05-27T12:49:24,manual,21.509,21,25.476,0.243,-0.829,1.281,11.514,21.066,32.58,0.194661
2026-05-27T12:49:26,bench_tracking_f,1.962,2,25.395,0.95,-2.1,3.05,24.139,53.312,77.451,0.042216
2026-05-27T12:49:28,bench_tracking_b,2.0,2,25.51,-0.1,0.1,0.9,17.856,5.101,22.957,0.012757
2026-05-27T12:49:29,bench_tracking_f,1.797,2,25.5,0.3,-0.45,0.75,7.647,11.471,19.118,0.009543
2026-05-27T12:49:33,bench_tracking_b,3.837,4,25.485,-0.5,0.35,1.5,28.01,10.188,38.198,0.040712
2026-05-27T12:49:42,align_center,8.594,8,25.486,-0.175,0.975,1.625,15.918,25.46,41.378,0.098775
2026-05-27T12:49:46,bench_tracking_b,3.677,4,25.438,-1.225,0.7,1.975,31.032,18.951,49.983,0.051056
2026-05-27T12:50:25,bench_change_start,39.742,40,25.511,0.585,0.1,0.685,14.924,2.551,17.475,0.192912
2026-05-27T12:50:33,idle,8.131,8,25.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:50:36,yaw_correction,2.424,2,25.52,-0.05,-0.05,0.1,1.276,1.276,2.552,0.001718
2026-05-27T12:50:38,idle,2.334,2,25.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:50:42,manual,4.174,5,25.474,0.72,-0.54,1.26,18.261,13.692,31.953,0.037046
2026-05-27T12:50:45,idle,3.055,3,25.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T12:50:53,bench_tracking_f,7.769,7,25.464,1.014,-0.871,1.886,25.806,22.17,47.976,0.103534
2026-05-27T12:50:55,yaw_correction,2.093,3,25.48,0.833,-0.467,1.633,21.243,20.365,41.608,0.024186
2026-05-27T12:51:02,align_center,6.693,6,25.457,0.1,-0.717,1.55,20.356,19.072,39.428,0.073307
2026-05-27T12:51:19,aruco_centering,17.314,18,25.476,-0.25,-0.667,1.417,13.448,22.638,36.086,0.173555
2026-05-27T12:51:23,scan_start,3.994,4,25.495,-0.05,0.0,0.05,1.275,0.0,1.275,0.001414
2026-05-27T12:51:34,idle,10.795,10,25.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T13:21:46,manual,10.574,10,25.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T13:21:47,bench_tracking_f,0.76,1,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T13:21:55,bench_tracking_b,7.983,8,25.481,-0.738,0.338,1.075,18.765,8.597,27.362,0.060672
2026-05-27T13:21:59,yaw_correction,4.102,4,25.47,2.025,0.275,2.3,51.569,7.0,58.569,0.066729
2026-05-27T13:22:05,align_center,5.949,6,25.488,-0.017,0.2,1.15,21.662,7.645,29.307,0.048428
2026-05-27T13:22:07,bench_tracking_b,1.741,2,25.45,-1.4,0.2,2.0,35.595,15.26,50.855,0.024588
2026-05-27T13:22:14,yaw_correction,7.736,7,25.501,0.9,0.0,0.9,22.951,0.0,22.951,0.04932
2026-05-27T13:41:37,manual,838.502,838,25.495,0.744,-0.77,1.695,21.454,21.752,43.205,10.063257
2026-05-27T13:41:40,bench_tracking_f,3.306,3,25.413,0.9,-1.967,2.867,22.874,49.972,72.845,0.066905
2026-05-27T13:41:44,bench_tracking_b,3.898,4,25.388,-2.3,0.7,3.0,58.075,17.764,75.839,0.082111
2026-05-27T13:41:50,yaw_correction,5.566,6,25.513,0.617,-0.033,0.65,15.734,0.85,16.584,0.025643
2026-05-27T14:12:25,manual,19.648,19,25.49,0.547,-0.484,1.032,13.932,12.309,26.241,0.14322
2026-05-27T14:12:28,bench_tracking_f,3.017,3,25.327,1.333,-2.667,4.0,33.696,67.431,101.127,0.084737
2026-05-27T14:12:30,bench_tracking_b,2.22,2,25.43,-1.95,0.3,2.25,49.587,7.626,57.213,0.03528
2026-05-27T14:12:34,yaw_correction,4.251,5,25.47,1.86,0.52,2.46,47.372,15.281,62.652,0.073981
2026-05-27T14:12:41,align_center,6.899,6,25.392,0.567,-0.583,1.683,27.782,14.789,42.571,0.081586
2026-05-27T14:12:43,bench_tracking_b,2.135,3,25.487,-0.5,-0.2,1.367,29.733,5.098,34.831,0.020659
2026-05-27T14:12:57,bench_change_start,13.943,13,25.508,0.546,-0.238,0.785,13.932,6.083,20.014,0.077514
2026-05-27T14:15:06,manual,13.97,13,25.485,0.138,-0.392,0.531,3.521,9.987,13.508,0.05242
2026-05-27T14:15:09,bench_tracking_f,2.979,3,25.397,1.267,-1.767,3.033,32.09,44.804,76.893,0.063635
2026-05-27T14:15:13,bench_tracking_b,3.707,4,25.483,-1.175,0.35,1.725,29.933,14.015,43.948,0.045258
2026-05-27T14:15:28,bench_change_start,14.871,15,25.434,0.32,-2.053,2.773,18.304,52.211,70.516,0.291294
2026-05-27T14:16:54,idle,12.892,12,25.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T14:16:55,bench_tracking_f,1.381,2,25.43,1.45,-1.9,3.35,36.911,48.282,85.193,0.032681
2026-05-27T14:16:59,bench_tracking_b,3.443,3,25.523,0.067,-0.267,0.333,1.701,6.803,8.503,0.008132
2026-05-27T14:17:09,manual,9.982,10,25.505,0.39,-0.25,0.72,11.972,6.376,18.348,0.050876
2026-05-27T14:17:12,idle,3.134,3,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T14:17:14,bench_tracking_f,2.044,2,25.44,2.45,-1.45,3.9,62.336,36.886,99.222,0.056347
2026-05-27T14:17:18,bench_tracking_b,3.7,4,25.42,-2.35,0.65,3.0,59.561,16.517,76.079,0.078198
2026-05-27T14:18:17,bench_change_start,59.746,60,25.51,0.635,0.085,0.72,16.199,2.168,18.368,0.304828
2026-05-27T14:18:20,idle,2.134,2,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T14:18:24,manual,4.226,4,25.443,1.475,-0.9,2.375,37.437,22.879,60.316,0.070811
2026-05-27T14:18:27,idle,3.011,3,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27T14:18:36,bench_change_start,8.771,9,25.517,0.133,-0.078,0.211,3.402,1.985,5.387,0.013124
2026-05-27T14:19:07,manual,15.207,15,25.509,-0.007,-0.007,0.013,0.17,0.17,0.34,0.001437
2026-05-27T14:19:10,bench_tracking_f,3.136,3,25.407,0.7,-1.967,2.667,17.815,49.881,67.696,0.058963
2026-05-27T14:19:14,bench_tracking_b,3.593,3,25.493,-0.267,0.333,1.333,20.385,13.597,33.982,0.033918
2026-05-27T14:20:21,bench_change_start,66.922,67,25.509,-0.157,0.088,0.29,5.063,2.323,7.386,0.1373
2026-05-27T14:20:32,manual,11.375,12,25.477,0.608,-1.042,1.867,20.148,27.362,47.509,0.15012
